"Zone","Hospital","Type","Date","Measure Name","Actual","CTAS"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-10-01","Surgical Cases","64",
"Western","South Shore Regional Hospital","Regional Hospital","2021-10-01","Admits","260",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-10-01","Emergency Visits CTAS","206","2"
"Western","Digby General Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","3","1"
"Western","Digby General Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","75","2"
"Western","Digby General Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","262","3"
"Western","Digby General Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","411","4"
"Western","Digby General Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","135","5"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-10-01","Admits","1",
"Northern","All Saints Springhill Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","2","Blank"
"Western","Valley Regional Hospital","Regional Hospital","2021-10-01","Admits","532",
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-10-01","Admits","344",
"Eastern","Cape Breton Complex","Regional Hospital","2021-10-01","Surgical Cases","2,014",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","271","3"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","474","4"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","86","2"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","8","Blank"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","39","5"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","1","1"
"Northern","All Saints Springhill Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","74","5"
"Northern","All Saints Springhill Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","294","4"
"Northern","All Saints Springhill Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","61","3"
"Northern","All Saints Springhill Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","1","2"
"Northern","All Saints Springhill Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","1","1"
"Central","Dartmouth General Hospital","Regional Hospital","2021-10-01","Discharges","419",
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-10-01","Discharges","1",
"Central","Hants Community Hospital","Community Hospital","2021-10-01","Discharges","44",
"Central","QEII","Tertiary Hospital","2021-10-01","Surgical Cases","4,498",
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-10-01","Discharges","1",
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","4","Blank"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","80","5"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","36","4"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","18","3"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","2","2"
"Central","Nova Scotia Hospital","Tertiary Hospital","2021-10-01","Discharges","68",
"Central","QEII","Tertiary Hospital","2021-10-01","Discharges","1,976",
"Central","Hants Community Hospital","Community Hospital","2021-10-01","Surgical Cases","220",
"Eastern","Eastern Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","7","5"
"Eastern","Eastern Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","55","4"
"Eastern","Eastern Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","15","3"
"Eastern","Eastern Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","6","2"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-10-01","Discharges","16",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-10-01","Discharges","9",
"Eastern","Cape Breton Complex","Regional Hospital","2021-10-01","Discharges","1,087",
"Eastern","Eastern Memorial Hospital","Community Hospital","2021-10-01","Discharges","3",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-10-01","Emergency Visits CTAS","9","1"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-10-01","Emergency Visits CTAS","702","2"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-10-01","Emergency Visits CTAS","613","3"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-10-01","Emergency Visits CTAS","994","4"
"Western","Fishermen's Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","36","2"
"Western","Fishermen's Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","336","3"
"Western","Fishermen's Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","464","4"
"Western","Fishermen's Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","38","5"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-10-01","Admits","2",
"Central","Dartmouth General Hospital","Regional Hospital","2021-10-01","Surgical Cases","836",
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-10-01","Discharges","6",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-10-01","Discharges","49",
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2021-10-01","Discharges","14",
"Eastern","Cape Breton Complex","Regional Hospital","2021-10-01","Emergency Visits CTAS","132","5"
"Eastern","Cape Breton Complex","Regional Hospital","2021-10-01","Emergency Visits CTAS","959","4"
"Eastern","Cape Breton Complex","Regional Hospital","2021-10-01","Emergency Visits CTAS","1,752","3"
"Eastern","Cape Breton Complex","Regional Hospital","2021-10-01","Emergency Visits CTAS","1,065","2"
"Eastern","Cape Breton Complex","Regional Hospital","2021-10-01","Emergency Visits CTAS","33","1"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-10-01","Emergency Visits CTAS","80","5"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-10-01","Emergency Visits CTAS","1","Blank"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-10-01","Emergency Visits CTAS","7","1"
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2021-10-01","Discharges","271",
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2021-10-01","Discharges","5",
"Eastern","Strait Richmond Hospital","Community Hospital","2021-10-01","Discharges","34",
"Eastern","Victoria County Memorial Hospital","Community Hospital","2021-10-01","Discharges","19",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-10-01","Emergency Visits CTAS","1","1"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-10-01","Emergency Visits CTAS","1","Blank"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-10-01","Emergency Visits CTAS","8","5"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-10-01","Emergency Visits CTAS","155","4"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-10-01","Emergency Visits CTAS","63","3"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-10-01","Emergency Visits CTAS","20","2"
"Northern","Aberdeen Hospital","Regional Hospital","2021-10-01","Discharges","464",
"Northern","All Saints Springhill Hospital","Community Hospital","2021-10-01","Discharges","43",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-10-01","Discharges","402",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-10-01","Discharges","184",
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","31","Blank"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","75","5"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","350","4"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","230","3"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","33","2"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2021-10-01","Discharges","13",
"Northern","North Cumberland Memorial Hospital","Community Hospital","2021-10-01","Discharges","6",
"Northern","South Cumberland Community Care Centre","Community Hospital","2021-10-01","Discharges","1",
"Northern","Sutherland Harris Memorial Hospital","Community Hospital","2021-10-01","Discharges","22",
"Central","QEII","Tertiary Hospital","2021-10-01","Admits","1,961",
"Western","Queens General Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","58","2"
"Western","Queens General Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","323","3"
"Western","Queens General Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","581","4"
"Western","Queens General Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","57","5"
"Western","Annapolis Community Health Centre","Community Hospital","2021-10-01","Discharges","10",
"Northern","Aberdeen Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","1,056","3"
"Northern","Aberdeen Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","361","2"
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","113","5"
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","727","4"
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","1,241","3"
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","334","2"
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","9","1"
"Central","QEII","Tertiary Hospital","2021-10-01","Emergency Visits CTAS","648","4"
"Central","QEII","Tertiary Hospital","2021-10-01","Emergency Visits CTAS","107","1"
"Central","QEII","Tertiary Hospital","2021-10-01","Emergency Visits CTAS","3,492","3"
"Central","QEII","Tertiary Hospital","2021-10-01","Emergency Visits CTAS","55","5"
"Central","QEII","Tertiary Hospital","2021-10-01","Emergency Visits CTAS","2,178","2"
"Northern","Aberdeen Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","927","4"
"Northern","Aberdeen Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","139","5"
"Northern","Aberdeen Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","8","1"
"Western","Digby General Hospital","Community Hospital","2021-10-01","Discharges","30",
"Western","Fishermen's Memorial Hospital","Community Hospital","2021-10-01","Discharges","20",
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","1","2"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","25","Blank"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","6","5"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","82","4"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","29","3"
"Western","Queens General Hospital","Community Hospital","2021-10-01","Discharges","39",
"Western","Roseway Hospital","Community Hospital","2021-10-01","Discharges","21",
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-10-01","Discharges","26",
"Western","South Shore Regional Hospital","Regional Hospital","2021-10-01","Discharges","254",
"Central","Hants Community Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","743","4"
"Central","Hants Community Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","504","3"
"Central","Hants Community Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","161","2"
"Central","Hants Community Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","3","1"
"Central","Hants Community Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","52","5"
"Western","Valley Regional Hospital","Regional Hospital","2021-10-01","Discharges","543",
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-10-01","Discharges","346",
"Central","Cobequid Community Health Centre","Community Hospital","2021-10-01","Emergency Visits","3,889",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-10-01","Emergency Visits CTAS","1,460","3"
"Western","Roseway Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","29","2"
"Western","Roseway Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","157","3"
"Western","Roseway Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","342","4"
"Western","Roseway Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","52","5"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-10-01","Emergency Visits CTAS","680","4"
"Western","Valley Regional Hospital","Regional Hospital","2021-10-01","Surgical Cases","1,202",
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits","63",
"Central","Hants Community Hospital","Community Hospital","2021-10-01","Emergency Visits","1,463",
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits","143",
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","14","5"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","1","2"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","27","4"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","6","Blank"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","15","3"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-10-01","Admits","16",
"Central","QEII","Tertiary Hospital","2021-10-01","Emergency Visits","6,480",
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits","719",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-10-01","Emergency Visits","248",
"Eastern","Cape Breton Complex","Regional Hospital","2021-10-01","Emergency Visits","3,941",
"Central","Dartmouth General Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","50","5"
"Central","Dartmouth General Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","1,061","4"
"Central","Dartmouth General Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","1,534","3"
"Central","Dartmouth General Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","1,122","2"
"Central","Dartmouth General Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","22","1"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-10-01","Admits","6",
"Central","Hants Community Hospital","Community Hospital","2021-10-01","Admits","43",
"Western","Valley Regional Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","1,454","3"
"Western","Valley Regional Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","10","1"
"Western","Valley Regional Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","625","2"
"Western","Valley Regional Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","201","5"
"Western","Valley Regional Hospital","Regional Hospital","2021-10-01","Emergency Visits CTAS","1,347","4"
"Eastern","Cape Breton Complex","Regional Hospital","2021-10-01","Admits","1,059",
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","362","3"
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","749","4"
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","96","2"
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","3","1"
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-10-01","Emergency Visits CTAS","136","5"
"Eastern","Cape Breton Complex","Regional Hospital","2021-09-01","Emergency Visits CTAS","32","1"
"Eastern","Cape Breton Complex","Regional Hospital","2021-09-01","Emergency Visits CTAS","981","2"
"IWK","IWK Health Centre","Tertiary Hospital","2021-09-01","Emergency Visits CTAS","20","1"
"IWK","IWK Health Centre","Tertiary Hospital","2021-09-01","Emergency Visits CTAS","774","2"
"IWK","IWK Health Centre","Tertiary Hospital","2021-09-01","Emergency Visits CTAS","1,189","3"
"IWK","IWK Health Centre","Tertiary Hospital","2021-09-01","Emergency Visits CTAS","1,398","4"
"IWK","IWK Health Centre","Tertiary Hospital","2021-09-01","Emergency Visits CTAS","48","5"
"Eastern","Cape Breton Complex","Regional Hospital","2021-09-01","Emergency Visits CTAS","1,019","4"
"Central","Hants Community Hospital","Community Hospital","2021-09-01","Admits","52",
"Eastern","Cape Breton Complex","Regional Hospital","2021-09-01","Emergency Visits CTAS","72","5"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-09-01","Surgical Cases","178",
"Northern","All Saints Springhill Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","117","5"
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","298","2"
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","101","5"
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","8","1"
"Western","Annapolis Community Health Centre","Community Hospital","2021-09-01","Emergency Visits","624",
"Northern","All Saints Springhill Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","5","2"
"Northern","North Cumberland Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits","510",
"Northern","All Saints Springhill Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","2","Blank"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits","470",
"Northern","All Saints Springhill Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","153","3"
"Central","Cobequid Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","7","1"
"Central","Cobequid Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","94","5"
"Western","Valley Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","1,498","3"
"Western","Valley Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","667","2"
"Central","QEII","Tertiary Hospital","2021-09-01","Emergency Visits CTAS","61","5"
"Central","QEII","Tertiary Hospital","2021-09-01","Emergency Visits CTAS","752","4"
"Central","QEII","Tertiary Hospital","2021-09-01","Emergency Visits CTAS","3,115","3"
"Central","QEII","Tertiary Hospital","2021-09-01","Emergency Visits CTAS","2,116","2"
"Central","QEII","Tertiary Hospital","2021-09-01","Emergency Visits CTAS","135","1"
"Western","Valley Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","19","1"
"Northern","North Cumberland Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","3","Blank"
"Northern","North Cumberland Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","108","5"
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2021-09-01","Discharges","269",
"Central","Dartmouth General Hospital","Regional Hospital","2021-09-01","Admits","453",
"Northern","North Cumberland Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","309","4"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-09-01","Emergency Visits CTAS","9","1"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2021-09-01","Discharges","2",
"Northern","Aberdeen Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","102","5"
"Northern","Aberdeen Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","783","4"
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","705","4"
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","1,218","3"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-09-01","Emergency Visits CTAS","713","4"
"Northern","North Cumberland Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","81","3"
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","791","4"
"Eastern","Strait Richmond Hospital","Community Hospital","2021-09-01","Discharges","21",
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","3","Blank"
"Western","Digby General Hospital","Community Hospital","2021-09-01","Discharges","26",
"Central","Dartmouth General Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","982","4"
"Northern","North Cumberland Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","9","2"
"Eastern","Victoria County Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","139","4"
"Western","Fishermen's Memorial Hospital","Community Hospital","2021-09-01","Discharges","23",
"Central","Dartmouth General Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","29","1"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-09-01","Emergency Visits","1,783",
"Eastern","Victoria County Memorial Hospital","Community Hospital","2021-09-01","Discharges","22",
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","16","5"
"Western","Digby General Hospital","Community Hospital","2021-09-01","Emergency Visits","955",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-09-01","Emergency Visits","2,869",
"Central","Hants Community Hospital","Community Hospital","2021-09-01","Discharges","51",
"IWK","IWK Health Centre","Tertiary Hospital","2021-09-01","Emergency Visits CTAS","2","Blank"
"Central","Dartmouth General Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","1,622","3"
"Central","Dartmouth General Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","29","5"
"Central","Dartmouth General Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","1,179","2"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-09-01","Discharges","9",
"Central","Nova Scotia Hospital","Tertiary Hospital","2021-09-01","Discharges","68",
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","3","2"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","38","3"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","85","4"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","6","Blank"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","15","5"
"Eastern","Victoria County Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits","331",
"Central","Hants Community Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","712","4"
"Eastern","Cape Breton Complex","Regional Hospital","2021-09-01","Discharges","1,083",
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","26","4"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","19","3"
"Northern","Aberdeen Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","1,098","3"
"Northern","Aberdeen Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","339","2"
"Northern","Aberdeen Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","10","1"
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","5","2"
"Central","Hants Community Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","471","3"
"Western","Queens General Hospital","Community Hospital","2021-09-01","Discharges","55",
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2021-09-01","Admits","4",
"Central","QEII","Tertiary Hospital","2021-09-01","Discharges","1,952",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","2","1"
"Western","Roseway Hospital","Community Hospital","2021-09-01","Discharges","14",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","5","2"
"Western","Fishermen's Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits","771",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","68","3"
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-09-01","Discharges","42",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","155","4"
"Northern","All Saints Springhill Hospital","Community Hospital","2021-09-01","Emergency Visits","689",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","1","Blank"
"Western","Annapolis Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","133","5"
"Western","Annapolis Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","9","2"
"Western","Annapolis Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","340","4"
"Western","Annapolis Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","142","3"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","13","5"
"Eastern","Eastern Memorial Hospital","Community Hospital","2021-09-01","Discharges","3",
"Northern","North Cumberland Memorial Hospital","Community Hospital","2021-09-01","Admits","2",
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits","69",
"Central","Hants Community Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","179","2"
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","180","5"
"Western","South Shore Regional Hospital","Regional Hospital","2021-09-01","Discharges","249",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-09-01","Emergency Visits CTAS","1,369","3"
"Western","Valley Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits","3,737",
"Central","Cobequid Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","1,281","4"
"Central","Hants Community Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","5","1"
"Northern","Sutherland Harris Memorial Hospital","Community Hospital","2021-09-01","Admits","22",
"Central","Hants Community Hospital","Community Hospital","2021-09-01","Emergency Visits","1,434",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-09-01","Emergency Visits CTAS","85","5"
"Western","Queens General Hospital","Community Hospital","2021-09-01","Emergency Visits","1,041",
"IWK","IWK Health Centre","Tertiary Hospital","2021-09-01","Surgical Cases","2,664",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-09-01","Emergency Visits CTAS","692","2"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2021-09-01","Admits","9",
"Central","QEII","Tertiary Hospital","2021-09-01","Admits","1,982",
"Western","Annapolis Community Health Centre","Community Hospital","2021-09-01","Admits","13",
"Northern","Aberdeen Hospital","Regional Hospital","2021-09-01","Discharges","440",
"Central","QEII","Tertiary Hospital","2021-09-01","Surgical Cases","4,710",
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-09-01","Discharges","19",
"Central","Eastern Shore Memorial Hospital","Community Hospital","2021-09-01","Admits","3",
"Northern","Aberdeen Hospital","Regional Hospital","2021-09-01","Surgical Cases","436",
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-09-01","Admits","168",
"Northern","All Saints Springhill Hospital","Community Hospital","2021-09-01","Discharges","35",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-09-01","Emergency Visits CTAS","1","Blank"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","14","Blank"
"Western","Roseway Hospital","Community Hospital","2021-09-01","Emergency Visits","549",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-09-01","Admits","48",
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-09-01","Admits","8",
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","4","2"
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","802","3"
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","202","2"
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","43","5"
